Manufacturer 1,Manufacturer 2,Manufacturer 3,Manufacturer 4,Manufacturer 5,y_true,reader_score
0.01,0.01153,0.0816813999999999,0.0198,0.01,0,0
0.32,0.16065,0.160383,0.1842,0.32,0,0
0.01,0.05491,0.1777969999999999,0.0005,0.02,0,0
0.01,0.0058,0.0918164,0.0183,0.02,0,0
0.01,0.02976,0.0945712,0.1444,0.02,0,0
0.81,0.99988,0.423491,0.5326,0.63,0,1
0.88,0.99944,0.691028,0.9304,0.83,0,1
0.77,0.99907,0.521299,0.8167,0.72,0,1
0.92,0.99349,0.8037860000000001,0.9448,0.94,0,1
0.1,0.56086,0.204727,0.0491,0.13,0,1
0.97,0.99942,0.7475700000000001,0.9821,0.83,0,1
0.15,0.56603,0.211025,0.0256,0.07,0,0
0.7,0.98432,0.561713,0.3207,0.36,0,1
0.99,1.0,0.8989919999999999,0.9851,0.91,0,1
0.01,0.03542,0.118342,0.0073,0.02,0,0
0.85,0.99844,0.443733,0.4322,0.57,0,1
0.82,0.95978,0.412777,0.5241,0.82,0,0
0.62,0.99686,0.55848,0.4559,0.72,0,1
0.11,0.27328,0.195073,0.1013,0.05,0,0
0.01,0.19509,0.1336359999999999,0.0555,0.02,0,0
0.02,0.24942,0.228672,0.0032,0.07,0,0
0.04,0.0246,0.151573,0.0097,0.03,0,0
0.98,0.9998,0.8529709999999999,0.9879,0.94,1,1
0.02,0.06533,0.119179,0.0097,0.04,0,0
0.36,0.87777,0.368697,0.7058,0.63,0,1
0.51,0.8832200000000001,0.330891,0.0929,0.52,0,0
0.01,0.09746,0.202118,0.0013,0.01,0,0
0.88,0.36041,0.117466,0.462,0.17,1,0
0.99,0.99949,0.8818879999999999,0.972,0.85,1,1
0.89,0.99979,0.789629,0.3736,0.87,0,1
0.03,0.7267399999999999,0.136876,0.0303,0.14,0,0
0.02,0.62433,0.250948,0.0316,0.06,0,0
0.02,0.20561,0.164572,0.0971,0.03,0,0
0.94,0.99986,0.7938249999999999,0.8954000000000001,0.91,0,1
0.05,0.08219,0.2140409999999999,0.0387,0.05,0,0
0.96,0.99997,0.811423,0.9963,0.96,0,1
0.98,0.99997,0.8881190000000001,0.9993,0.96,1,1
0.08,0.94287,0.271088,0.0228,0.09,0,0
0.12,0.92498,0.229739,0.0349,0.1,0,0
0.0,0.01233,0.119321,0.0397,0.02,0,0
0.72,0.33944,0.145707,0.1589,0.51,1,1
0.01,0.00708,0.155963,0.2727,0.03,0,0
0.89,0.99968,0.703113,0.7158,0.86,0,1
0.99,1.0,0.892911,0.9953,0.97,1,1
0.53,0.99761,0.6823520000000001,0.2309,0.53,0,0
0.19,0.05142,0.180577,0.0045,0.21,0,0
0.01,0.13828,0.1026319999999999,0.005,0.03,0,0
0.95,0.99936,0.571805,0.8273,0.74,0,1
0.13,0.29993,0.310592,0.0146,0.03,0,0
0.02,0.44511,0.193055,0.04,0.09,0,0
0.34,0.9956200000000002,0.0938035,0.4699,0.24,0,1
0.86,0.99146,0.347473,0.9714,0.82,1,1
0.94,0.99951,0.711414,0.843,0.84,0,1
0.01,0.00778,0.129168,0.0142,0.03,0,0
0.99,0.99977,0.748074,0.997,0.95,1,1
0.01,0.0261,0.122794,0.0098,0.06,0,0
0.84,0.99965,0.578238,0.9619,0.81,1,1
0.62,0.9776700000000002,0.413651,0.0165,0.43,0,0
0.85,0.99997,0.7375229999999999,0.8634000000000001,0.94,0,1
0.99,0.99996,0.8958029999999999,0.9892,0.91,1,1
0.04,0.12182,0.140695,0.2622,0.03,0,0
0.93,0.98501,0.79157,0.9994,0.89,1,0
0.41,0.8769499999999999,0.307283,0.1995,0.05,0,0
0.77,0.99975,0.839727,0.9886,0.82,1,1
0.03,0.0106599999999999,0.0861768999999999,0.0174,0.02,0,0
0.48,0.62254,0.325392,0.1161,0.27,0,0
0.01,0.00915,0.075504,0.0064,0.02,0,0
0.04,0.99006,0.435809,0.6814,0.5,0,0
0.84,0.99986,0.688638,0.952,0.91,0,1
0.76,0.98077,0.2533,0.988,0.49,0,1
0.01,0.01326,0.0912595,0.0744,0.02,0,0
0.66,0.16772,0.132791,0.0544,0.07,0,0
0.68,0.95882,0.2620119999999999,0.0806,0.25,0,0
0.02,0.24863,0.4206399999999999,0.0427,0.18,0,0
0.91,0.99918,0.408696,0.7970999999999999,0.81,0,0
0.81,0.99956,0.799005,0.2938,0.52,0,1
0.39,0.19274,0.117305,0.4554,0.11,1,1
0.01,0.03568,0.234738,0.0838,0.02,0,0
0.98,0.99988,0.840367,0.991,0.89,0,1
0.01,0.0127599999999999,0.0943197,0.0191,0.02,0,0
0.25,0.1035,0.109044,0.0472,0.02,0,0
0.98,0.99979,0.7447229999999999,0.8523000000000001,0.74,0,1
0.02,0.0052,0.102299,0.0059,0.01,0,0
0.95,0.99997,0.7336189999999999,0.9536,0.95,0,1
0.81,0.99951,0.785608,0.6388,0.72,0,1
0.03,0.00407,0.103325,0.0241,0.02,0,0
0.61,0.99709,0.709828,0.9895,0.87,1,1
0.71,0.97809,0.454777,0.4171,0.47,0,0
0.81,0.42158,0.227856,0.0537,0.14,0,1
0.45,0.8700700000000001,0.132959,0.1981,0.06,0,0
0.99,0.99991,0.8072590000000001,0.9724,0.89,0,1
0.72,0.64618,0.1184,0.1891,0.1,0,1
0.01,0.09558,0.0981366,0.0054,0.02,0,0
0.02,0.11679,0.152135,0.027,0.02,0,0
0.92,0.99997,0.85662,0.9344,0.87,0,1
0.88,0.96511,0.607175,0.3838,0.66,0,0
0.96,0.99986,0.7720220000000001,0.999,0.92,1,1
0.01,0.0129,0.0810827,0.0133,0.02,0,0
0.03,0.0591799999999999,0.132097,0.0346,0.03,0,0
0.02,0.99941,0.642084,0.9332,0.82,0,1
0.77,0.96024,0.3532949999999999,0.359,0.43,0,1
0.03,0.00868,0.0856329,0.0148,0.06,0,0
0.01,0.08647,0.190484,0.0309,0.18,0,0
0.88,0.99999,0.847482,0.9784,0.91,0,1
0.03,0.7435600000000001,0.106373,0.0212,0.13,1,0
0.69,0.93852,0.336396,0.2347,0.22,1,0
0.95,0.99997,0.712413,0.9665,0.89,1,1
0.01,0.00481,0.116449,0.0095,0.01,0,0
0.04,0.41097,0.434095,0.5309,0.22,0,0
0.91,0.99983,0.7962659999999999,0.8226,0.83,0,1
0.03,0.05194,0.102226,0.0113,0.03,0,0
0.09,0.02403,0.097152,0.1506,0.23,0,0
0.01,0.00824,0.091531,0.1014,0.03,0,0
0.01,0.00578,0.11861,0.0109,0.03,0,0
0.04,0.99999,0.7702070000000001,0.9984,0.93,1,1
0.96,0.99997,0.7269199999999999,0.9479,0.93,1,1
0.02,0.0257699999999999,0.156633,0.0102,0.03,0,0
0.42,0.78672,0.6565420000000001,0.9908,0.91,0,1
0.25,0.18429,0.144138,0.0885,0.11,0,0
0.78,0.99997,0.636633,0.8395,0.79,0,1
0.98,0.99995,0.933782,0.9782,0.86,1,1
0.02,0.00488,0.0925716999999999,0.0176,0.02,0,0
0.04,0.01049,0.0669789,0.106,0.02,0,0
0.92,0.88302,0.334644,0.9866,0.92,1,1
0.67,0.99344,0.55267,0.6698999999999999,0.5,0,1
0.04,0.69258,0.120141,0.0175,0.06,0,0
0.04,0.06706,0.1261459999999999,0.0122,0.05,0,0
0.02,0.45068,0.2049,0.0169,0.03,0,0
0.01,0.00625,0.1671089999999999,0.0016,0.01,0,0
0.61,0.99557,0.6690020000000001,0.3507,0.19,0,1
0.01,0.02043,0.0782187,0.0684,0.03,0,0
0.12,0.7399100000000001,0.4306,0.7678,0.66,0,1
0.03,0.05759,0.112174,0.018,0.06,0,0
0.85,0.99259,0.8082389999999999,0.9014,0.78,0,1
0.9,0.99971,0.807631,0.9405,0.92,0,1
0.96,0.99997,0.7904869999999999,0.958,0.92,0,0
0.59,0.91123,0.497589,0.1778,0.4,0,1
0.01,0.01333,0.0943575,0.0276,0.02,0,0
0.82,0.99506,0.721416,0.6327,0.24,0,0
0.01,0.00913,0.140472,0.0825999999999999,0.01,0,0
0.01,0.0216,0.1305059999999999,0.0203,0.02,0,0
0.01,0.34162,0.130544,0.0225,0.06,0,0
0.89,0.39855,0.119841,0.0342,0.11,0,0
0.5,0.98971,0.6068939999999999,0.6367,0.77,0,0
0.97,0.99997,0.926192,0.9972,0.96,1,1
0.01,0.05289,0.150588,0.0151,0.02,0,0
0.83,0.99955,0.779273,0.3284,0.61,0,0
0.01,0.10829,0.119713,0.0211,0.03,0,0
0.61,0.27029,0.243541,0.3065,0.42,0,0
0.86,0.99499,0.495797,0.5008,0.65,0,1
0.8,0.98789,0.7402190000000001,0.9645,0.86,0,1
0.02,0.40897,0.2791869999999999,0.0152,0.09,0,0
0.01,0.00446,0.143767,0.0072,0.01,0,0
0.0,0.11763,0.195973,0.0787,0.04,0,0
0.17,0.75546,0.24899,0.3247,0.13,0,0
0.01,0.02349,0.0989576,0.0168,0.02,0,0
0.52,0.9953299999999998,0.5460689999999999,0.1214,0.64,0,0
0.01,0.03683,0.145397,0.0188,0.03,0,0
0.03,0.20888,0.1174279999999999,0.0233,0.03,0,0
0.98,1.0,0.8553440000000001,0.9924,0.97,1,1
0.93,0.99868,0.7976430000000001,0.9917,0.93,0,1
0.99,0.9998,0.7967740000000001,0.9934,0.96,1,1
0.94,0.99998,0.8369709999999999,0.9851,0.97,1,1
0.01,0.1272299999999999,0.135802,0.0023,0.02,0,0
0.02,0.1064299999999999,0.233668,0.012,0.02,0,0
0.92,0.99998,0.8195220000000001,0.9526,0.84,0,1
0.02,0.15136,0.167257,0.0156,0.08,0,0
0.8,0.99623,0.6697960000000001,0.5053,0.62,0,0
0.02,0.37931,0.22185,0.0316,0.11,0,0
0.38,0.9516,0.194184,0.1061,0.16,0,1
0.81,0.92062,0.495995,0.9389,0.69,0,0
0.98,0.99993,0.8326879999999999,0.9915,0.95,1,1
0.02,0.10707,0.164097,0.0892,0.02,0,0
0.86,0.99979,0.5424140000000001,0.6792,0.68,0,1
0.89,0.99965,0.835728,0.9618,0.64,0,1
0.03,0.01073,0.0848806,0.0043,0.01,0,0
0.99,0.99994,0.787175,0.9918,0.9,1,1
0.01,0.21696,0.0705448,0.0038,0.01,0,0
0.03,0.09997,0.1573959999999999,0.0071,0.05,0,0
0.23,0.9885,0.31109,0.1154,0.29,0,1
0.99,1.0,0.8357370000000001,0.9881,0.97,1,1
0.14,0.35768,0.286641,0.0189,0.17,1,0
0.91,0.99995,0.557275,0.7526,0.89,0,0
0.02,0.00517,0.334473,0.0572,0.03,0,0
0.02,0.048,0.123416,0.0426,0.02,0,0
0.81,0.99994,0.891035,0.6572,0.83,0,0
0.1,0.8462899999999999,0.298085,0.0072,0.12,0,0
0.77,0.99251,0.654876,0.4823,0.73,0,1
0.0,0.01226,0.0952381,0.0146,0.01,0,0
0.01,0.01911,0.137901,0.0209,0.02,0,1
0.85,0.99513,0.435779,0.4187,0.42,0,1
0.0,0.00873,0.122924,0.0077,0.01,0,0
0.87,0.99966,0.680012,0.9384,0.86,1,1
0.98,0.99993,0.8065479999999999,0.9272,0.87,1,1
0.04,0.95467,0.27246,0.3521,0.5,0,1
0.45,0.8248399999999999,0.269836,0.0423,0.05,0,1
0.02,0.07309,0.0854958,0.062,0.03,0,0
0.09,0.6541399999999999,0.264498,0.3383,0.66,0,0
0.98,0.99985,0.7845780000000001,0.9831,0.96,1,1
0.34,0.8835799999999999,0.413524,0.4435,0.43,0,1
0.01,0.06199,0.100121,0.0007,0.02,0,0
0.88,0.99438,0.7924479999999999,0.9845,0.82,0,1
0.89,0.91445,0.324422,0.9512,0.72,0,1
0.19,0.80888,0.266859,0.1355,0.12,0,0
0.95,0.9992299999999998,0.782461,0.8887,0.79,1,1
0.01,0.02145,0.122213,0.0403,0.02,0,0
0.03,0.03455,0.0849551,0.011,0.01,0,0
0.08,0.03391,0.191835,0.0261,0.1,0,0
0.91,0.9996700000000002,0.779937,0.5992000000000001,0.84,0,1
0.01,0.00861,0.160057,0.0459,0.02,0,0
0.16,0.20701,0.0883331,0.0111,0.06,0,0
0.04,0.3315999999999999,0.184878,0.0285,0.07,0,0
0.02,0.00567,0.104227,0.0053,0.01,0,0
0.97,0.99988,0.8971370000000001,0.9959,0.96,1,1
0.94,0.99995,0.721969,0.6748000000000001,0.93,1,1
0.99,0.99992,0.814246,0.9649,0.89,1,1
0.91,0.99906,0.653215,0.9259,0.66,0,1
0.02,0.56558,0.222244,0.0594,0.1,0,0
0.2,0.93043,0.319776,0.4245,0.36,0,1
0.01,0.10344,0.0864521,0.0187,0.02,0,0
0.11,0.25187,0.287001,0.179,0.04,0,0
0.01,0.09721,0.296271,0.0483,0.04,0,0
0.64,0.99911,0.7211810000000001,0.8835,0.78,0,1
0.69,0.99866,0.475047,0.7322,0.46,0,1
0.89,0.94649,0.3304,0.08,0.55,0,0
0.02,0.15558,0.135218,0.005,0.05,0,0
0.14,0.7081999999999999,0.156024,0.0161,0.05,0,1
0.05,0.14395,0.1415509999999999,0.078,0.04,0,0
0.96,0.98523,0.649517,0.9008,0.79,0,1
0.95,0.99976,0.778736,0.9471,0.94,1,1
0.01,0.03734,0.128353,0.0321,0.05,0,0
0.84,0.99578,0.528015,0.7587,0.9,0,0
0.96,0.99943,0.781455,0.99,0.87,1,1
0.02,0.08622,0.106455,0.0195,0.06,0,0
0.99,0.99999,0.8929250000000001,0.9917,0.9,0,1
0.12,0.97066,0.3739090000000001,0.1031,0.26,0,1
0.08,0.28869,0.2776369999999999,0.0321,0.03,0,0
0.02,0.1682999999999999,0.1126349999999999,0.0408,0.02,0,0
0.94,0.99897,0.6855800000000001,0.9852,0.93,1,1
0.96,0.99978,0.7400620000000001,0.912,0.91,1,1
0.01,0.01565,0.11673,0.0253,0.02,0,0
0.93,0.99999,0.776605,0.9787,0.96,0,0
0.9,0.95228,0.6569050000000001,0.6233,0.8,0,1
0.14,0.44689,0.169988,0.0148,0.04,0,0
0.93,0.99714,0.479058,0.9326,0.5,0,1
0.36,0.9996700000000002,0.139533,0.7384000000000001,0.53,1,1
0.45,0.909,0.333084,0.2923,0.24,0,1
0.03,0.00968,0.118698,0.0204,0.03,0,0
0.89,0.99943,0.7449509999999999,0.2997,0.8,0,1
0.96,0.99969,0.8579789999999999,0.9773,0.84,0,1
0.73,0.99752,0.413078,0.5311,0.86,0,1
0.73,0.92155,0.262711,0.9283,0.4,0,1
0.9,0.99856,0.723363,0.9795,0.82,1,1
0.01,0.02771,0.0966907,0.0007,0.02,0,0
0.06,0.2302,0.0843998,0.017,0.01,0,0
0.21,0.9801,0.3640199999999999,0.4268,0.84,0,1
0.81,0.99992,0.6446500000000001,0.7323999999999999,0.8,0,1
0.2,0.5446300000000001,0.0994665,0.0116,0.15,0,0
0.87,0.99947,0.711041,0.6807,0.89,0,1
0.02,0.10837,0.142223,0.1093,0.02,0,0
0.91,0.99242,0.519933,0.5977,0.37,0,1
0.98,0.99979,0.920579,0.9868,0.92,1,1
0.02,0.09426,0.0951428,0.0043,0.02,0,0
0.01,0.00485,0.105493,0.0045,0.02,0,0
0.05,0.0606,0.190762,0.0158,0.05,0,0
0.7,0.99584,0.421588,0.9468,0.57,0,1
0.94,0.99902,0.7372669999999999,0.99,0.95,0,1
0.05,0.98322,0.212727,0.0132,0.11,0,0
0.09,0.58627,0.382457,0.1614999999999999,0.12,1,0
0.91,0.99571,0.700688,0.4986,0.59,0,1
0.57,0.99863,0.525993,0.8198000000000001,0.83,1,1
0.05,0.0152,0.110507,0.006,0.08,0,0
0.51,0.99442,0.716735,0.083,0.56,0,0
0.01,0.30875,0.1577839999999999,0.0077,0.04,0,0
0.27,0.95425,0.482184,0.0919,0.32,0,1
0.93,0.99955,0.738002,0.6892,0.92,0,1
0.83,0.99458,0.802779,0.9784,0.89,1,1
0.39,0.9012,0.162962,0.0365,0.1,0,0
0.12,0.81717,0.357098,0.0259,0.36,0,0
0.92,0.99978,0.7576100000000001,0.4426,0.83,0,1
0.03,0.72828,0.193379,0.031,0.02,0,1
0.97,0.99778,0.8684639999999999,0.9944,0.93,1,1
0.71,0.98604,0.371544,0.1669999999999999,0.29,0,0
0.93,0.99995,0.782949,0.9637,0.9,0,1
0.02,0.0065,0.0839338,0.064,0.02,0,0
0.01,0.0388199999999999,0.156793,0.0231,0.01,0,0
0.71,0.00872,0.0872146,0.1371,0.34,1,0
0.02,0.02339,0.124341,0.0014,0.02,0,0
0.82,0.9995,0.652284,0.5649000000000001,0.79,0,1
0.83,0.6514,0.165621,0.1919,0.19,0,1
0.28,0.88334,0.256415,0.0394,0.2,0,0
0.01,0.0278,0.127419,0.0302,0.02,0,0
0.85,0.99239,0.607255,0.8391,0.79,0,0
0.01,0.08465,0.107501,0.0116,0.02,0,0
0.02,0.43862,0.235488,0.0349,0.03,0,0
0.01,0.15475,0.142844,0.0111,0.02,0,0
0.84,0.99996,0.634383,0.3155,0.81,0,1
0.67,0.78185,0.22656,0.3566,0.05,0,0
0.8,0.7666299999999999,0.263974,0.3014,0.19,0,1
0.03,0.02465,0.115363,0.0129,0.16,0,0
0.85,0.89087,0.68478,0.8301000000000001,0.44,0,1
0.04,0.99686,0.7026560000000001,0.1957,0.56,0,1
0.71,0.8467899999999999,0.156303,0.0239,0.06,0,0
0.79,0.97485,0.368663,0.2734,0.36,0,1
0.21,0.97306,0.109998,0.0859,0.3,0,0
0.0,0.00563,0.0561829,0.0005,0.02,0,0
0.11,0.0145699999999999,0.189032,0.0119,0.03,0,0
0.77,0.99515,0.4255779999999999,0.0474,0.37,0,1
0.07,0.97811,0.211048,0.1549,0.11,0,0
0.1,0.63705,0.394785,0.2248,0.14,0,0
0.56,0.83395,0.190262,0.0213,0.23,0,0
0.2,0.87515,0.244213,0.0111,0.04,0,0
0.86,0.99933,0.5670620000000001,0.985,0.86,0,1
0.01,0.0343,0.168629,0.0065,0.02,0,0
0.04,0.01138,0.134971,0.1438,0.07,0,0
0.02,0.1784599999999999,0.225043,0.0247,0.02,0,0
0.95,0.99856,0.813754,0.9915,0.91,1,1
0.08,0.02378,0.109953,0.0137,0.03,0,0
0.8,0.99409,0.479359,0.4432,0.56,0,1
0.13,0.4496899999999999,0.0803126,0.1234,0.31,0,1
1.0,1.0,0.908016,0.9765,0.94,1,1
0.02,0.35552,0.227214,0.0202,0.09,0,0
0.07,0.22513,0.133645,0.0424,0.02,0,1
0.8,0.99866,0.5824630000000001,0.9678,0.87,1,1
0.01,0.08132,0.116556,0.06,0.02,0,0
0.63,0.14673,0.161038,0.3209,0.25,1,0
0.66,0.91283,0.295078,0.6202000000000001,0.49,0,1
0.01,0.10675,0.190267,0.0211,0.03,0,0
0.02,0.04534,0.0925498,0.0498,0.09,0,0
0.92,0.99998,0.769251,0.9913,0.92,1,1
0.03,0.20374,0.138245,0.0406,0.02,0,0
0.01,0.01343,0.095467,0.1299,0.02,0,0
0.18,0.00838,0.0730741,0.049,0.05,0,0
0.07,0.01042,0.147001,0.0391,0.05,0,0
0.01,0.01435,0.174821,0.0005,0.08,0,0
0.01,0.00835,0.113857,0.0015,0.02,0,0
0.02,0.7204600000000001,0.208223,0.0079,0.02,0,0
0.97,1.0,0.8437299999999999,0.9873,0.96,1,1
0.94,0.99977,0.766501,0.9684,0.89,0,1
0.96,0.99979,0.8632139999999999,0.975,0.92,0,1
0.53,0.93687,0.204708,0.3399,0.13,0,1
0.7,0.99429,0.48471,0.6283,0.46,0,0
0.01,0.07558,0.1366599999999999,0.2837,0.02,0,0
0.03,0.03695,0.0865427,0.0035,0.02,0,0
0.01,0.18457,0.0759532,0.0071,0.02,0,0
0.02,0.10993,0.188671,0.1173,0.04,0,0
0.71,0.88051,0.13239,0.5522,0.62,0,1
0.02,0.1802099999999999,0.305642,0.4016,0.02,0,0
0.02,0.91493,0.487766,0.0076,0.26,0,1
0.01,0.2560599999999999,0.489961,0.2298,0.02,0,0
0.95,0.99992,0.483842,0.9645,0.92,0,1
0.77,0.62421,0.502509,0.0485,0.48,0,1
0.39,0.5078699999999999,0.394024,0.3214,0.15,0,0
0.22,0.00729,0.261806,0.0416,0.14,0,1
0.05,0.79966,0.173223,0.0705,0.2,0,0
0.0,0.09755,0.0962982,0.0128,0.02,0,0
0.04,0.76712,0.237321,0.6443000000000001,0.37,0,0
0.91,0.99869,0.7510410000000001,0.9635,0.86,0,1
0.68,0.02026,0.0841908,0.0265,0.02,0,0
0.01,0.20414,0.144975,0.0659,0.06,0,0
0.12,0.2395,0.2482,0.0458,0.32,0,0
0.07,0.69163,0.2928,0.3602,0.28,0,0
0.01,0.01553,0.156124,0.0046,0.02,0,0
0.55,0.98348,0.504437,0.1098,0.31,0,1
0.03,0.94376,0.239001,0.0036,0.08,0,0
0.87,0.8706799999999999,0.35306,0.6816,0.7,1,0
0.01,0.04254,0.139809,0.0029,0.05,0,0
0.0,0.02558,0.130226,0.1351,0.01,0,0
0.02,0.04803,0.087305,0.1999,0.02,0,0
0.01,0.02591,0.111264,0.0623,0.01,0,0
0.87,0.9996700000000002,0.558172,0.8434,0.85,1,1
0.02,0.05163,0.1667449999999999,0.0161,0.03,0,0
0.84,0.99999,0.749229,0.5127,0.4,0,1
0.01,0.35083,0.105611,0.0069,0.01,0,0
0.84,0.74988,0.3349219999999999,0.7515000000000001,0.67,0,1
0.03,0.0803999999999999,0.110025,0.0089,0.01,0,0
0.02,0.0914299999999999,0.118755,0.045,0.01,0,0
0.93,0.99998,0.8709950000000001,0.8822,0.95,1,1
0.87,0.99971,0.7452160000000001,0.6628000000000001,0.84,0,1
0.91,0.99734,0.8456140000000001,0.9736,0.78,0,0
0.01,0.02483,0.119708,0.0436,0.01,0,0
0.88,0.98218,0.291603,0.9954,0.85,1,1
0.9,0.99952,0.8861370000000001,0.9776,0.92,1,1
0.9,0.99993,0.691277,0.9058,0.87,0,1
0.02,0.87528,0.163365,0.1043,0.04,0,0
0.28,0.6984999999999999,0.209005,0.3826,0.09,0,0
0.59,0.99259,0.7704850000000001,0.7112,0.3,0,0
0.03,0.01668,0.13585,0.1071,0.03,0,0
0.05,0.6444199999999999,0.177457,0.0028,0.03,0,1
0.76,0.98655,0.408282,0.1349,0.34,0,1
0.02,0.07295,0.10387,0.0025,0.06,0,0
0.02,0.00828,0.2040789999999999,0.0133,0.07,0,0
0.02,0.04837,0.101477,0.3408,0.11,0,0
0.95,0.991,0.373737,0.9688,0.87,1,1
0.01,0.01141,0.186445,0.0149,0.03,0,0
1.0,0.99849,0.811662,0.9928,0.93,1,1
0.02,0.0071,0.1078109999999999,0.0097,0.01,0,0
0.81,0.96466,0.269347,0.1323,0.15,0,0
0.74,0.7421800000000001,0.368104,0.2005,0.23,0,0
0.04,0.96605,0.489882,0.1482,0.17,0,0
0.0,0.0056799999999999,0.0766346,0.0009,0.03,0,0
0.05,0.00899,0.06602,0.0268,0.02,0,0
0.1,0.93683,0.20757,0.251,0.09,0,1
0.71,0.96161,0.685821,0.9296,0.6,0,1
0.03,0.04076,0.155295,0.0063,0.05,0,0
0.39,0.15113,0.169765,0.0161,0.19,0,1
0.01,0.15292,0.10177,0.0116,0.02,0,0
0.04,0.00647,0.0732208999999999,0.0395,0.02,0,0
0.81,0.98111,0.418153,0.4283,0.39,0,1
0.11,0.04012,0.1905339999999999,0.0176,0.07,0,0
0.85,0.99654,0.6232869999999999,0.6261,0.79,0,1
0.82,0.99952,0.6479779999999999,0.2588,0.73,0,1
0.48,0.9919,0.7854180000000001,0.3935,0.4,0,1
0.04,0.97235,0.605746,0.4687,0.47,0,0
0.02,0.7619499999999999,0.0914232,0.0501,0.02,0,0
0.06,0.94115,0.1067599999999999,0.0078,0.03,0,0
0.84,0.9992299999999998,0.5542100000000001,0.6128,0.85,0,1
0.02,0.00821,0.0864561,0.0156,0.01,0,0
0.79,0.6618600000000001,0.1099369999999999,0.3053,0.05,0,1
0.02,0.70081,0.171252,0.0394,0.09,0,0
0.86,0.96466,0.376643,0.7408,0.41,0,0
0.73,0.99925,0.7683679999999999,0.5169,0.71,0,1
0.89,0.99992,0.757598,0.9431,0.88,0,1
0.98,1.0,0.91667,0.9074,0.88,1,1
0.23,0.23365,0.138497,0.0075,0.07,0,0
0.9,0.99246,0.422434,0.7713,0.61,1,1
0.99,0.99988,0.818693,0.9745,0.87,1,1
0.75,0.99991,0.64215,0.8859,0.88,0,0
0.05,0.39732,0.123267,0.0066,0.04,0,0
0.07,0.35754,0.188948,0.2004,0.14,0,0
0.44,0.41337,0.221866,0.4775,0.27,0,1
0.06,0.00951,0.0831276,0.0067,0.01,0,0
0.89,0.99994,0.812982,0.1856,0.64,0,1
0.01,0.09635,0.095087,0.009,0.02,0,0
0.84,0.99475,0.7258199999999999,0.1293,0.31,0,0
0.84,0.99891,0.772752,0.7552,0.88,0,0
0.03,0.74751,0.188621,0.0606,0.07,0,1
0.42,0.99181,0.3987,0.8783,0.8,0,0
0.84,0.99948,0.6588689999999999,0.7948000000000001,0.9,1,1
0.33,0.98426,0.154896,0.0871,0.34,0,1
0.02,0.08063,0.111063,0.0282,0.03,0,0
0.0,0.02118,0.0810863,0.0015,0.02,0,0
0.79,0.99217,0.501402,0.852,0.83,1,1
0.01,0.49188,0.154136,0.0382,0.03,0,0
0.09,0.3826,0.228487,0.1201,0.09,0,0
0.03,0.03249,0.135063,0.0019,0.02,0,0
0.82,0.99432,0.514191,0.8281999999999999,0.87,0,1
0.11,0.81018,0.393728,0.1321,0.08,0,0
0.89,0.98931,0.722106,0.4602000000000001,0.77,0,1
0.81,0.99894,0.5964619999999999,0.9598,0.65,0,1
0.77,0.99746,0.6121449999999999,0.5228,0.74,0,1
0.08,0.39481,0.12345,0.0696,0.12,0,0
0.48,0.9467299999999998,0.415991,0.5166,0.89,0,1
0.86,0.99983,0.7560720000000001,0.9443,0.78,0,1
0.96,0.99849,0.66584,0.9942,0.94,1,1
0.03,0.6935600000000001,0.28688,0.1407,0.04,0,0
0.01,0.1689,0.118015,0.0362,0.03,0,0
0.01,0.01808,0.1630869999999999,0.0183,0.03,0,0
0.95,0.87777,0.7654569999999999,0.9713,0.9,0,1
0.22,0.78,0.140264,0.0207,0.03,0,0
0.91,0.99486,0.289955,0.4187,0.48,0,1
0.05,0.01378,0.107369,0.0404,0.02,0,0
0.04,0.20247,0.216344,0.0079,0.02,0,0
0.46,0.8946600000000001,0.5934119999999999,0.6039,0.68,0,1
0.55,0.6469499999999999,0.275343,0.0241,0.07,0,1
0.86,0.99219,0.526523,0.7766,0.61,0,0
0.01,0.6422599999999999,0.100988,0.0046,0.02,0,0
0.02,0.00831,0.0744194,0.0064,0.01,0,0
0.02,0.08539,0.0870893,0.023,0.05,0,0
0.67,0.0087,0.131807,0.0074,0.02,0,0
0.0,0.00828,0.102121,0.0393,0.02,0,0
0.97,0.98785,0.748147,0.8623999999999999,0.74,0,1
0.01,0.0156,0.0709231999999999,0.0803999999999999,0.03,0,0
0.4,0.4177300000000001,0.359562,0.6153,0.74,1,1
0.02,0.11747,0.199873,0.0167,0.04,0,0
0.94,0.99611,0.64389,0.9965,0.93,1,1
0.06,0.451,0.202481,0.0153,0.07,0,0
0.93,0.99996,0.7558509999999999,0.9526,0.83,1,1
0.02,0.43495,0.2373199999999999,0.0119,0.02,0,0
0.82,0.9999,0.6777679999999999,0.631,0.9,0,1
0.01,0.02019,0.152003,0.0561,0.07,0,0
0.01,0.16273,0.080782,0.0257,0.01,0,0
0.88,0.99993,0.7691129999999999,0.795,0.82,0,1
0.02,0.49536,0.184868,0.0618,0.07,0,0
0.04,0.30785,0.139441,0.018,0.05,0,0
0.67,0.95226,0.237305,0.0118,0.02,0,0
0.1,0.56977,0.175842,0.1368,0.14,0,0
0.4,0.8739299999999999,0.681036,0.5423,0.8,0,0
0.87,0.99531,0.368462,0.8233,0.67,0,1
